source_id,airport_code,name,airport_size
3275,CGK,Soekarno-Hatta International Airport,large_airport
3931,CNX,Chiang Mai International Airport,large_airport
1555,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,large_airport
1555,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,large_airport
1555,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,large_airport
1555,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,large_airport
1555,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
3179,HKT,Phuket International Airport,large_airport
3179,HKT,Phuket International Airport,large_airport
8949,HRI,Mattala Rajapaksa International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3174,KBV,Krabi Airport,medium_airport
3877,LAS,Harry Reid International Airport,large_airport
1638,LIS,Lisbon Humberto Delgado Airport,large_airport
3115,LPQ,Luang Phabang International Airport,medium_airport
3222,MDL,Mandalay International Airport,large_airport
3156,MLE,Malé International Airport,large_airport
1353,MRS,Marseille Provence Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
1636,OPO,Francisco de Sá Carneiro Airport,large_airport
3830,ORD,Chicago O'Hare International Airport,large_airport
3830,ORD,Chicago O'Hare International Airport,large_airport
3830,ORD,Chicago O'Hare International Airport,large_airport
3830,ORD,Chicago O'Hare International Airport,large_airport
1657,OTP,Bucharest Henri Coandă International Airport,large_airport
3351,PER,Perth International Airport,large_airport
146,YUL,Montreal / Pierre Elliott Trudeau International Airport,large_airport
193,YYZ,Toronto Lester B. Pearson International Airport,large_airport
1678,ZRH,Zürich Airport,large_airport
1509,CTA,Catania-Fontanarossa Airport,large_airport
1510,LMP,Lampedusa Airport,medium_airport
1510,LMP,Lampedusa Airport,medium_airport
1512,PMO,Falcone–Borsellino Airport,large_airport
7067,AIA,Alliance Municipal Airport,medium_airport
7073,ALS,San Luis Valley Regional Airport/Bergman Field,medium_airport
7073,ALS,San Luis Valley Regional Airport/Bergman Field,medium_airport
5721,ATY,Watertown Regional Airport,medium_airport
7066,CDR,Chadron Municipal Airport,medium_airport
3804,CYS,Cheyenne Regional Jerry Olson Field,medium_airport
3804,CYS,Cheyenne Regional Jerry Olson Field,medium_airport
5733,DDC,Dodge City Regional Airport,medium_airport
5733,DDC,Dodge City Regional Airport,medium_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3743,FMN,Four Corners Regional Airport,medium_airport
3743,FMN,Four Corners Regional Airport,medium_airport
3743,FMN,Four Corners Regional Airport,medium_airport
3491,HON,Huron Regional Airport,medium_airport
6132,IGM,Kingman Airport,medium_airport
3484,LAX,Los Angeles International Airport,large_airport
4341,LBL,Liberal Mid-America Regional Airport,medium_airport
4341,LBL,Liberal Mid-America Regional Airport,medium_airport
4124,PGA,Page Municipal Airport,medium_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
5761,PIR,Pierre Regional Airport,medium_airport
5761,PIR,Pierre Regional Airport,medium_airport
5761,PIR,Pierre Regional Airport,medium_airport
7078,SOW,Show Low Regional Airport,medium_airport
7078,SOW,Show Low Regional Airport,medium_airport
5777,WRL,Worland Municipal Airport,medium_airport
5867,ICI,Cicia Airport,small_airport
5869,KDV,Vunisea Airport,small_airport
5869,KDV,Vunisea Airport,small_airport
5874,LBS,Labasa Airport,medium_airport
5874,LBS,Labasa Airport,medium_airport
5873,LKB,Lakeba Island Airport,small_airport
1960,NAN,Nadi International Airport,medium_airport
1960,NAN,Nadi International Airport,medium_airport
1960,NAN,Nadi International Airport,medium_airport
1960,NAN,Nadi International Airport,medium_airport
1960,NAN,Nadi International Airport,medium_airport
1960,NAN,Nadi International Airport,medium_airport
5877,RTA,Rotuma Airport,small_airport
1961,SUV,Nausori International Airport,medium_airport
1961,SUV,Nausori International Airport,medium_airport
1961,SUV,Nausori International Airport,medium_airport
1961,SUV,Nausori International Airport,medium_airport
1961,SUV,Nausori International Airport,medium_airport
1961,SUV,Nausori International Airport,medium_airport
1961,SUV,Nausori International Airport,medium_airport
1961,SUV,Nausori International Airport,medium_airport
5878,SVU,Savusavu Airport,small_airport
5878,SVU,Savusavu Airport,small_airport
5878,SVU,Savusavu Airport,small_airport
5875,TVU,Matei Airport,small_airport
5875,TVU,Matei Airport,small_airport
5875,TVU,Matei Airport,small_airport
5883,VBV,Vanua Balavu Airport,small_airport
4019,ABQ,Albuquerque International Sunport,large_airport
4019,ABQ,Albuquerque International Sunport,large_airport
4019,ABQ,Albuquerque International Sunport,large_airport
4019,ABQ,Albuquerque International Sunport,large_airport
4019,ABQ,Albuquerque International Sunport,large_airport
3864,ALB,Albany International Airport,medium_airport
3864,ALB,Albany International Airport,medium_airport
3864,ALB,Albany International Airport,medium_airport
3864,ALB,Albany International Airport,medium_airport
3864,ALB,Albany International Airport,medium_airport
3840,AMA,Rick Husband Amarillo International Airport,medium_airport
3840,AMA,Rick Husband Amarillo International Airport,medium_airport
3840,AMA,Rick Husband Amarillo International Airport,medium_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3825,BDL,Bradley International Airport,large_airport
3825,BDL,Bradley International Airport,large_airport
3825,BDL,Bradley International Airport,large_airport
3811,BHM,Birmingham-Shuttlesworth International Airport,medium_airport
3811,BHM,Birmingham-Shuttlesworth International Airport,medium_airport
3811,BHM,Birmingham-Shuttlesworth International Airport,medium_airport
3811,BHM,Birmingham-Shuttlesworth International Airport,medium_airport
3811,BHM,Birmingham-Shuttlesworth International Airport,medium_airport
3690,BNA,Nashville International Airport,large_airport
3690,BNA,Nashville International Airport,large_airport
3690,BNA,Nashville International Airport,large_airport
3690,BNA,Nashville International Airport,large_airport
3690,BNA,Nashville International Airport,large_airport
3690,BNA,Nashville International Airport,large_airport
3690,BNA,Nashville International Airport,large_airport
3495,BOI,Boise Air Terminal/Gowen Field,medium_airport
3448,BOS,Logan International Airport,large_airport
3448,BOS,Logan International Airport,large_airport
3820,BUF,Buffalo Niagara International Airport,large_airport
3820,BUF,Buffalo Niagara International Airport,large_airport
3820,BUF,Buffalo Niagara International Airport,large_airport
3820,BUF,Buffalo Niagara International Airport,large_airport
3644,BUR,Hollywood Burbank Airport,medium_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,large_airport
3806,CHS,Charleston International Airport,medium_airport
3806,CHS,Charleston International Airport,medium_airport
3806,CHS,Charleston International Airport,medium_airport
3486,CLE,Cleveland Hopkins International Airport,large_airport
3876,CLT,Charlotte Douglas International Airport,large_airport
3876,CLT,Charlotte Douglas International Airport,large_airport
3876,CLT,Charlotte Douglas International Airport,large_airport
3759,CMH,John Glenn Columbus International Airport,large_airport
3759,CMH,John Glenn Columbus International Airport,large_airport
3759,CMH,John Glenn Columbus International Airport,large_airport
3759,CMH,John Glenn Columbus International Airport,large_airport
3744,CRP,Corpus Christi International Airport,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3502,DAL,Dallas Love Field,medium_airport
3627,DAY,James M Cox Dayton International Airport,medium_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3729,DSM,Des Moines International Airport,medium_airport
3729,DSM,Des Moines International Airport,medium_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3559,ELP,El Paso International Airport,medium_airport
3559,ELP,El Paso International Airport,medium_airport
3559,ELP,El Paso International Airport,medium_airport
3494,EWR,Newark Liberty International Airport,large_airport
3494,EWR,Newark Liberty International Airport,large_airport
3494,EWR,Newark Liberty International Airport,large_airport
3875,EYW,Key West International Airport,medium_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
4089,FNT,Bishop International Airport,medium_airport
4089,FNT,Bishop International Airport,medium_airport
4089,FNT,Bishop International Airport,medium_airport
3467,GEG,Spokane International Airport,medium_airport
3685,GRR,Gerald R. Ford International Airport,medium_airport
4034,GSP,Greenville Spartanburg International Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3566,HOU,William P Hobby Airport,medium_airport
3560,HRL,Valley International Airport,medium_airport
3560,HRL,Valley International Airport,medium_airport
3714,IAD,Washington Dulles International Airport,large_airport
3714,IAD,Washington Dulles International Airport,large_airport
3714,IAD,Washington Dulles International Airport,large_airport
3457,ICT,Wichita Eisenhower National Airport,medium_airport
3457,ICT,Wichita Eisenhower National Airport,medium_airport
3585,IND,Indianapolis International Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
3857,ISP,Long Island Mac Arthur Airport,medium_airport
3857,ISP,Long Island Mac Arthur Airport,medium_airport
3857,ISP,Long Island Mac Arthur Airport,medium_airport
3857,ISP,Long Island Mac Arthur Airport,medium_airport
3857,ISP,Long Island Mac Arthur Airport,medium_airport
3580,JAN,Jackson-Medgar Wiley Evers International Airport,medium_airport
3580,JAN,Jackson-Medgar Wiley Evers International Airport,medium_airport
3712,JAX,Jacksonville International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3829,LBB,Lubbock Preston Smith International Airport,medium_airport
3829,LBB,Lubbock Preston Smith International Airport,medium_airport
3829,LBB,Lubbock Preston Smith International Airport,medium_airport
3697,LGA,LaGuardia Airport,large_airport
3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport
3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport
3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport
3652,MAF,Midland International Air and Space Port,medium_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3747,MDW,Chicago Midway International Airport,large_airport
3473,MEM,Memphis International Airport,large_airport
3473,MEM,Memphis International Airport,large_airport
3473,MEM,Memphis International Airport,large_airport
3473,MEM,Memphis International Airport,large_airport
3473,MEM,Memphis International Airport,large_airport
3473,MEM,Memphis International Airport,large_airport
4011,MHT,Manchester-Boston Regional Airport,medium_airport
4011,MHT,Manchester-Boston Regional Airport,medium_airport
4011,MHT,Manchester-Boston Regional Airport,medium_airport
4011,MHT,Manchester-Boston Regional Airport,medium_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3453,OAK,San Francisco Bay Oakland International Airport,large_airport
3453,OAK,San Francisco Bay Oakland International Airport,large_airport
3453,OAK,San Francisco Bay Oakland International Airport,large_airport
3453,OAK,San Francisco Bay Oakland International Airport,large_airport
3453,OAK,San Francisco Bay Oakland International Airport,large_airport
3453,OAK,San Francisco Bay Oakland International Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3454,OMA,Eppley Airfield,large_airport
3454,OMA,Eppley Airfield,large_airport
3454,OMA,Eppley Airfield,large_airport
3734,ONT,Ontario International Airport,large_airport
3734,ONT,Ontario International Airport,large_airport
3611,ORF,Norfolk International Airport,large_airport
3611,ORF,Norfolk International Airport,large_airport
3611,ORF,Norfolk International Airport,large_airport
3722,PBI,Palm Beach International Airport,large_airport
3720,PDX,Portland International Airport,large_airport
3720,PDX,Portland International Airport,large_airport
3720,PDX,Portland International Airport,large_airport
3720,PDX,Portland International Airport,large_airport
3752,PHL,Philadelphia International Airport,large_airport
3752,PHL,Philadelphia International Airport,large_airport
3752,PHL,Philadelphia International Airport,large_airport
3752,PHL,Philadelphia International Airport,large_airport
3752,PHL,Philadelphia International Airport,large_airport
3752,PHL,Philadelphia International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3570,PIT,Pittsburgh International Airport,large_airport
3570,PIT,Pittsburgh International Airport,large_airport
3641,PVD,Theodore Francis Green State Airport,large_airport
3641,PVD,Theodore Francis Green State Airport,large_airport
3641,PVD,Theodore Francis Green State Airport,large_airport
3641,PVD,Theodore Francis Green State Airport,large_airport
3641,PVD,Theodore Francis Green State Airport,large_airport
3862,PWM,Portland International Jetport,large_airport
3626,RDU,Raleigh Durham International Airport,large_airport
3626,RDU,Raleigh Durham International Airport,large_airport
3626,RDU,Raleigh Durham International Airport,large_airport
3626,RDU,Raleigh Durham International Airport,large_airport
3626,RDU,Raleigh Durham International Airport,large_airport
3807,RNO,Reno Tahoe International Airport,large_airport
3807,RNO,Reno Tahoe International Airport,large_airport
3622,ROC,Frederick Douglass Greater Rochester International Airport,medium_airport
3622,ROC,Frederick Douglass Greater Rochester International Airport,medium_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3621,SAT,San Antonio International Airport,large_airport
3621,SAT,San Antonio International Airport,large_airport
3621,SAT,San Antonio International Airport,large_airport
3621,SAT,San Antonio International Airport,large_airport
